"ano","sq_candidato","nome_candidato","descricao_cargo","sigla_partido","desc_sit_cand_tot","sigla_uf","total_votos","sexo","estado_civil","grau_instrucao","descricao_ocupacao","cor_raca","data_nascimento","descricao_nacionalidade"
2014,190000001437,"WASHINGTON REIS DE OLIVEIRA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RJ",103190,"MASCULINO","CASADO(A)","ENSINO MÉDIO INCOMPLETO","DEPUTADO","BRANCA","05/04/1967","BRASILEIRA NATA"
2014,190000001444,"JAIR MESSIAS BOLSONARO","DEPUTADO FEDERAL","PP","ELEITO POR QP","RJ",464572,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","21/03/1955","BRASILEIRA NATA"
2014,190000001447,"JULIO LUIZ BAPTISTA LOPES","DEPUTADO FEDERAL","PP","ELEITO POR QP","RJ",96796,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","06/04/1959","BRASILEIRA NATA"
2014,190000001454,"SIMAO SESSIM","DEPUTADO FEDERAL","PP","ELEITO POR QP","RJ",58825,"MASCULINO","VIÚVO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","08/12/1935","BRASILEIRA NATA"
2014,190000001459,"MARCO ANTÔNIO NEVES CABRAL","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RJ",119584,"MASCULINO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","BRANCA","07/05/1991","BRASILEIRA NATA"
2014,190000001460,"CRISTIANE BRASIL FRANCISCO","DEPUTADO FEDERAL","PTB","ELEITO POR QP","RJ",81817,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","VEREADOR","BRANCA","21/12/1973","BRASILEIRA NATA"
2014,190000001470,"WANDERLEY ALVES DE OLIVEIRA","DEPUTADO FEDERAL","PTB","ELEITO POR MÉDIA","RJ",48874,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","28/08/1959","BRASILEIRA NATA"
2014,190000001473,"ALEXANDRE AUGUSTUS SERFIOTIS","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",48879,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","29/11/1975","BRASILEIRA NATA"
2014,190000001474,"ANTONIO PEDRO INDIO DA COSTA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",91523,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","20/10/1970","BRASILEIRA NATA"
2014,190000001475,"AROLDE DE OLIVEIRA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",55380,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","11/03/1937","BRASILEIRA NATA"
2014,190000001481,"FELIPE LEONE BORNIER DE OLIVEIRA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",105517,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","COMERCIANTE","BRANCA","26/12/1978","BRASILEIRA NATA"
2014,190000001486,"SERGIO ZVEITER","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",57587,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","18/05/1956","BRASILEIRA NATA"
2014,190000001488,"SÓSTENES SILVA CAVALCANTE","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",104697,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA","BRANCA","16/01/1975","BRASILEIRA NATA"
2014,190000001858,"ALTINEU CORTES FREITAS COUTINHO","DEPUTADO FEDERAL","PR","ELEITO POR MÉDIA","RJ",40593,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","PARDA","13/09/1968","BRASILEIRA NATA"
2014,190000001864,"CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA","DEPUTADO FEDERAL","PR","ELEITO POR QP","RJ",335061,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","07/07/1982","BRASILEIRA NATA"
2014,190000001871,"FRANCISCO FLORIANO DE SOUSA SILVA","DEPUTADO FEDERAL","PR","ELEITO POR QP","RJ",47157,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","PARDA","21/09/1959","BRASILEIRA NATA"
2014,190000001875,"HUGO LEAL MELO DA SILVA","DEPUTADO FEDERAL","PROS","ELEITO POR QP","RJ",85449,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","08/08/1962","BRASILEIRA NATA"
2014,190000001878,"JOAO FERREIRA NETO","DEPUTADO FEDERAL","PR","ELEITO POR QP","RJ",65624,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","PARDA","05/08/1950","BRASILEIRA NATA"
2014,190000001895,"MARCOS BEZERRA RIBEIRO SOARES","DEPUTADO FEDERAL","PR","ELEITO POR QP","RJ",44440,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","16/05/1978","BRASILEIRA NATA"
2014,190000001899,"MIRO TEIXEIRA","DEPUTADO FEDERAL","PROS","ELEITO POR QP","RJ",58409,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","27/05/1945","BRASILEIRA NATA"
2014,190000001903,"PAULO FERNANDO FEIJÓ TORRES","DEPUTADO FEDERAL","PR","ELEITO POR QP","RJ",48058,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","23/03/1956","BRASILEIRA NATA"
2014,190000002139,"LUIZ CARLOS RAMOS","DEPUTADO FEDERAL","PSDC","ELEITO POR QP","RJ",33221,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","VEREADOR","BRANCA","08/06/1951","BRASILEIRA NATA"
2014,190000002446,"MARCELO VIVIANI GONÇALVES","DEPUTADO FEDERAL","PDT","ELEITO POR QP","RJ",47370,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","PARDA","26/05/1968","BRASILEIRA NATA"
2014,190000002704,"ALEXANDRE VALLE CARDOSO","DEPUTADO FEDERAL","PRP","ELEITO POR QP","RJ",26526,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","COMERCIANTE","BRANCA","07/04/1973","BRASILEIRA NATA"
2014,190000003013,"ROBERTO DA SILVA SALES","DEPUTADO FEDERAL","PRB","ELEITO POR QP","RJ",124087,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","PARDA","14/08/1978","BRASILEIRA NATA"
2014,200000000132,"WALTER PEREIRA ALVES","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RN",191064,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","27/02/1980","BRASILEIRA NATA"
2014,200000000133,"ANTÔNIO JÁCOME DE LIMA JUNIOR","DEPUTADO FEDERAL","PMN","ELEITO POR MÉDIA","RN",71555,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/05/1962","BRASILEIRA NATA"
2014,200000000135,"ZENAIDE MAIA CALADO PEREIRA DOS SANTOS","DEPUTADO FEDERAL","PR","ELEITO POR QP","RN",134588,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","27/11/1954","BRASILEIRA NATA"
2014,200000000136,"FELIPE CATALÃO MAIA","DEPUTADO FEDERAL","DEM","ELEITO POR QP","RN",113722,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","07/12/1973","BRASILEIRA NATA"
2014,200000000138,"ROGÉRIO SIMONETTI MARINHO","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","RN",81534,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ECONOMISTA","PARDA","26/11/1963","BRASILEIRA NATA"
2014,200000000152,"RAFAEL HUETE DA MOTTA","DEPUTADO FEDERAL","PROS","ELEITO POR QP","RN",176239,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","VEREADOR","BRANCA","15/08/1986","BRASILEIRA NATA"
2014,200000000244,"MARIA DE FÁTIMA BEZERRA","SENADOR","PT","ELEITO","RN",808055,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","19/05/1955","BRASILEIRA NATA"
2014,200000000322,"FÁBIO SALUSTINO MESQUITA DE FARIA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RN",166427,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","01/09/1977","BRASILEIRA NATA"
2014,200000000521,"CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO","DEPUTADO FEDERAL","PP","ELEITO POR QP","RN",64445,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","AGRÔNOMO","BRANCA","01/02/1982","BRASILEIRA NATA"
2014,210000000115,"MÁRCIO DELLA VALLE BIOLCHI","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RS",119190,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","BRANCA","23/05/1979","BRASILEIRA NATA"
2014,210000000162,"ALCEU MOREIRA DA SILVA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RS",152421,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","04/06/1954","BRASILEIRA NATA"
2014,210000000164,"DARCISIO PAULO PERONDI","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RS",109864,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","02/04/1947","BRASILEIRA NATA"
2014,210000000165,"GIOVANI BATISTA FELTES","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RS",151406,"MASCULINO","SOLTEIRO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","BRANCA","10/04/1957","BRASILEIRA NATA"
2014,210000000166,"OSMAR GASPARINI TERRA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RS",120755,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","18/02/1950","BRASILEIRA NATA"
2014,210000000224,"AFONSO ANTUNES DA MOTTA","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","RS",90917,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","08/01/1950","BRASILEIRA NATA"
2014,210000000237,"GIOVANI CHERINI","DEPUTADO FEDERAL","PDT","ELEITO POR QP","RS",115294,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","23/06/1960","BRASILEIRA NATA"
2014,210000000257,"ONYX DORNELLES LORENZONI","DEPUTADO FEDERAL","DEM","ELEITO POR QP","RS",148302,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","03/10/1954","BRASILEIRA NATA"
2014,210000000281,"DARCI POMPEO DE MATTOS","DEPUTADO FEDERAL","PDT","ELEITO POR QP","RS",91849,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","BANCÁRIO E ECONOMIÁRIO","BRANCA","12/07/1958","BRASILEIRA NATA"
2014,210000000283,"LASIER COSTA MARTINS","SENADOR","PDT","ELEITO","RS",2145479,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","JORNALISTA E REDATOR","BRANCA","14/04/1942","BRASILEIRA NATA"
2014,210000000324,"DIONILSO MATEUS MARCON","DEPUTADO FEDERAL","PT","ELEITO POR QP","RS",116178,"MASCULINO","CASADO(A)","ENSINO FUNDAMENTAL INCOMPLETO","AGRICULTOR","BRANCA","21/09/1964","BRASILEIRA NATA"
2014,210000000325,"ELVINO JOSE BOHN GASS","DEPUTADO FEDERAL","PT","ELEITO POR QP","RS",100841,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","05/02/1962","BRASILEIRA NATA"
2014,210000000328,"HENRIQUE FONTANA JUNIOR","DEPUTADO FEDERAL","PT","ELEITO POR QP","RS",128981,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","18/01/1960","BRASILEIRA NATA"
2014,210000000333,"MARCO AURÉLIO SPALL MAIA","DEPUTADO FEDERAL","PT","ELEITO POR QP","RS",133639,"MASCULINO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","OUTROS","BRANCA","27/12/1965","BRASILEIRA NATA"
2014,210000000334,"MARIA DO ROSÁRIO NUNES","DEPUTADO FEDERAL","PT","ELEITO POR QP","RS",127919,"FEMININO","DIVORCIADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO MÉDIO","BRANCA","22/11/1966","BRASILEIRA NATA"
2014,210000000337,"PAULO ROBERTO SEVERO PIMENTA","DEPUTADO FEDERAL","PT","ELEITO POR QP","RS",140868,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","19/03/1965","BRASILEIRA NATA"
2014,210000000404,"GILBERTO JOSÉ SPIER VARGAS","DEPUTADO FEDERAL","PT","ELEITO POR QP","RS",109469,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","29/10/1958","BRASILEIRA NATA"
2014,210000000568,"JOSE LUIZ STEDILE","DEPUTADO FEDERAL","PSB","ELEITO POR QP","RS",60523,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/08/1957","BRASILEIRA NATA"
2014,210000000575,"HEITOR JOSE SCHUCH","DEPUTADO FEDERAL","PSB","ELEITO POR QP","RS",101243,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","AGRICULTOR","BRANCA","25/03/1962","BRASILEIRA NATA"
2014,210000000610,"DANRLEI DE DEUS HINTERHOLZ","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RS",158973,"MASCULINO","CASADO(A)","ENSINO MÉDIO INCOMPLETO","DEPUTADO","BRANCA","18/04/1973","BRASILEIRA NATA"
2014,210000000636,"JERÔNIMO PIZZOLOTTO GOERGEN","DEPUTADO FEDERAL","PP","ELEITO POR QP","RS",115173,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","20/01/1976","BRASILEIRA NATA"
2014,210000000637,"JOSÉ ALFONSO EBERT HAMM","DEPUTADO FEDERAL","PP","ELEITO POR QP","RS",132202,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","25/04/1962","BRASILEIRA NATA"
2014,210000000638,"LUIS ANTONIO FRANCISCATTO COVATTI","DEPUTADO FEDERAL","PP","ELEITO POR QP","RS",115131,"MASCULINO","SOLTEIRO(A)","ENSINO MÉDIO COMPLETO","OUTROS","BRANCA","25/07/1987","BRASILEIRA NATA"
2014,210000000639,"LUIS CARLOS HEINZE","DEPUTADO FEDERAL","PP","ELEITO POR QP","RS",162462,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","14/09/1950","BRASILEIRA NATA"
2014,210000000641,"RENATO DELMAR MOLLING","DEPUTADO FEDERAL","PP","ELEITO POR QP","RS",102770,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","01/10/1960","BRASILEIRA NATA"
2014,210000000647,"JOSÉ OTAVIO GERMANO","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","RS",81503,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","21/04/1962","BRASILEIRA NATA"
2014,210000000657,"ANTONIO CARLOS GOMES DA SILVA","DEPUTADO FEDERAL","PRB","ELEITO POR QP","RS",92323,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","BRANCA","13/06/1972","BRASILEIRA NATA"
2014,210000000670,"NELSON MARCHEZAN JUNIOR","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","RS",119375,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","30/11/1971","BRASILEIRA NATA"
2014,210000000878,"JOÃO DERLY DE OLIVEIRA NUNES JUNIOR","DEPUTADO FEDERAL","PC do B","ELEITO POR QP","RS",106991,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","VEREADOR","BRANCA","02/06/1981","BRASILEIRA NATA"
2014,210000000882,"SÉRGIO IVAN MORAES","DEPUTADO FEDERAL","PTB","ELEITO POR QP","RS",115155,"MASCULINO","SOLTEIRO(A)","ENSINO FUNDAMENTAL COMPLETO","DEPUTADO","BRANCA","27/04/1958","BRASILEIRA NATA"
2014,210000000891,"LUIZ CARLOS GHIORZZI BUSATO","DEPUTADO FEDERAL","PTB","ELEITO POR QP","RS",130807,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ARQUITETO","BRANCA","06/11/1948","BRASILEIRA NATA"
2014,210000000893,"RONALDO NOGUEIRA DE OLIVEIRA","DEPUTADO FEDERAL","PTB","ELEITO POR MÉDIA","RS",77017,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","25/04/1966","BRASILEIRA NATA"
2014,220000000030,"MARIANA FONSECA RIBEIRO CARVALHO DE MORAES","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","RO",60324,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","26/11/1986","BRASILEIRA NATA"
2014,220000000037,"EXPEDITO GONÇALVES FERREIRA NETTO","DEPUTADO FEDERAL","SD","ELEITO POR MÉDIA","RO",25691,"MASCULINO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","EMPRESÁRIO","PARDA","05/10/1988","BRASILEIRA NATA"
2014,220000000189,"ACIR MARCOS GURGACZ","SENADOR","PDT","ELEITO","RO",312614,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","SENADOR","BRANCA","25/02/1962","BRASILEIRA NATA"
2014,220000000235,"LUCIO ANTONIO MOSQUINI","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RO",40595,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","23/07/1969","BRASILEIRA NATA"
2014,220000000239,"LINDOMAR BARBOSA ALVES","DEPUTADO FEDERAL","PMDB","ELEITO POR MÉDIA","RO",24146,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","COMERCIANTE","PARDA","18/10/1969","BRASILEIRA NATA"
2014,220000000242,"MARCOS ROGERIO DA SILVA BRITO","DEPUTADO FEDERAL","PDT","ELEITO POR QP","RO",60780,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","PARDA","07/07/1978","BRASILEIRA NATA"
2014,220000000245,"MARINHA CÉLIA ROCHA RAUPP DE MATOS","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RO",61419,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","PSICÓLOGO","BRANCA","23/11/1960","BRASILEIRA NATA"
2014,220000000247,"NILTON BALBINO","DEPUTADO FEDERAL","PTB","ELEITO POR QP","RO",42353,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","09/02/1960","BRASILEIRA NATA"
2014,220000000348,"LUIZ CLAUDIO PEREIRA ALVES","DEPUTADO FEDERAL","PR","ELEITO POR QP","RO",33737,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","PARDA","21/08/1960","BRASILEIRA NATA"
2014,230000000167,"CARLOS AUGUSTO ANDRADE SILVA","DEPUTADO FEDERAL","PHS","ELEITO POR MÉDIA","RR",6733,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO FEDERAL","PARDA","26/09/1964","BRASILEIRA NATA"
2014,230000000181,"HIRAN MANUEL GONÇALVES DA SILVA","DEPUTADO FEDERAL","PMN","ELEITO POR QP","RR",9048,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","MÉDICO","PARDA","19/06/1957","BRASILEIRA NATA"
2014,230000000255,"TELMÁRIO MOTA DE OLIVEIRA","SENADOR","PDT","ELEITO","RR",96888,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","CONTADOR","PARDA","15/02/1958","BRASILEIRA NATA"
2014,230000000261,"EDIO VIEIRA LOPES","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","RR",15290,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","PRETA","04/01/1952","BRASILEIRA NATA"
2014,230000000264,"JOHNATHAN PEREIRA DE JESUS","DEPUTADO FEDERAL","PRB","ELEITO POR QP","RR",20677,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","03/09/1983","BRASILEIRA NATA"
2014,230000000268,"REMIDIO MONAI MONTESSI","DEPUTADO FEDERAL","PR","ELEITO POR QP","RR",15492,"MASCULINO","DIVORCIADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","BRANCA","07/08/1966","BRASILEIRA NATA"
2014,230000000273,"SHÉRIDAN ESTERFANY OLIVEIRA DE ANCHIETA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","RR",35555,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","PSICÓLOGO","BRANCA","11/04/1984","BRASILEIRA NATA"
2014,230000000280,"MARIA HELENA VERONESE RODRIGUES","DEPUTADO FEDERAL","PSB","ELEITO POR MÉDIA","RR",7481,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","15/06/1949","BRASILEIRA NATA"
2014,230000000452,"ABEL SALVADOR MESQUITA JUNIOR","DEPUTADO FEDERAL","PDT","ELEITO POR QP","RR",8834,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","EMPRESÁRIO","BRANCA","29/03/1962","BRASILEIRA NATA"
2014,240000000174,"DÉCIO NERY DE LIMA","DEPUTADO FEDERAL","PT","ELEITO POR QP","SC",112366,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","01/10/1960","BRASILEIRA NATA"
2014,240000000182,"PEDRO FRANCISCO UCZAI","DEPUTADO FEDERAL","PT","ELEITO POR QP","SC",135439,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO SUPERIOR","BRANCA","10/03/1963","BRASILEIRA NATA"
2014,240000000209,"DÁRIO ELIAS BERGER","SENADOR","PMDB","ELEITO","SC",1308521,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","07/12/1956","BRASILEIRA NATA"
2014,240000000212,"JOÃO PAULO KARAM KLEINUBING","DEPUTADO FEDERAL","PSD","ELEITO POR QP","SC",132349,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","19/12/1972","BRASILEIRA NATA"
2014,240000000213,"JOÃO RODRIGUES","DEPUTADO FEDERAL","PSD","ELEITO POR QP","SC",221409,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","BRANCA","23/03/1967","BRASILEIRA NATA"
2014,240000000222,"CESAR ANTONIO DE SOUZA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","SC",110777,"MASCULINO","DIVORCIADO(A)","ENSINO MÉDIO INCOMPLETO","EMPRESÁRIO","BRANCA","08/11/1957","BRASILEIRA NATA"
2014,240000000224,"JORGINHO DOS SANTOS MELLO","DEPUTADO FEDERAL","PR","ELEITO POR QP","SC",140839,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","15/07/1956","BRASILEIRA NATA"
2014,240000000234,"CELSO MALDANER","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","SC",110436,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","30/08/1953","BRASILEIRA NATA"
2014,240000000238,"MAURO MARIANI","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","SC",195942,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","08/01/1964","BRASILEIRA NATA"
2014,240000000239,"ROGERIO MENDONÇA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","SC",137784,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","AGRÔNOMO","BRANCA","27/01/1953","BRASILEIRA NATA"
2014,240000000241,"VALDIR COLATTO","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","SC",115431,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","15/10/1949","BRASILEIRA NATA"
2014,240000000247,"RONALDO JOSÉ BENEDET","DEPUTADO FEDERAL","PMDB","ELEITO POR MÉDIA","SC",105303,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","09/03/1956","BRASILEIRA NATA"
2014,240000000468,"GEOVANIA DE SA RODRIGUES","DEPUTADO FEDERAL","PSDB","ELEITO POR MÉDIA","SC",52757,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","30/03/1972","BRASILEIRA NATA"
2014,240000000471,"MARCO ANTONIO TEBALDI","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","SC",135042,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","31/01/1958","BRASILEIRA NATA"
2014,240000000475,"CARMEN EMÍLIA BONFÁ ZANOTTO","DEPUTADO FEDERAL","PPS","ELEITO POR QP","SC",78607,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","ENFERMEIRO","BRANCA","06/10/1962","BRASILEIRA NATA"
2014,240000000477,"ESPERIDIÃO AMIN HELOU FILHO","DEPUTADO FEDERAL","PP","ELEITO POR QP","SC",229668,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","21/12/1947","BRASILEIRA NATA"
2014,240000000479,"JORGE CATARINO LEONARDELI BOEIRA","DEPUTADO FEDERAL","PP","ELEITO POR QP","SC",123770,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","05/11/1955","BRASILEIRA NATA"
2014,250000000145,"RENATA HELLMEISTER DE ABREU","DEPUTADO FEDERAL","PTN","ELEITO POR QP","SP",86647,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","15/04/1982","BRASILEIRA NATA"
2014,250000000388,"MARCO ANTONIO FELICIANO","DEPUTADO FEDERAL","PSC","ELEITO POR QP","SP",398087,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","12/10/1972","BRASILEIRA NATA"
2014,250000000409,"EDUARDO NANTES BOLSONARO","DEPUTADO FEDERAL","PSC","ELEITO POR MÉDIA","SP",82224,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO FEDERAL","BRANCA","10/07/1984","BRASILEIRA NATA"
2014,250000000496,"GILBERTO NASCIMENTO SILVA","DEPUTADO FEDERAL","PSC","ELEITO POR QP","SP",120044,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","09/07/1956","BRASILEIRA NATA"
2014,250000000612,"ANA LUCIA LIPPAUS PERUGINI","DEPUTADO FEDERAL","PT","ELEITO POR QP","SP",121681,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","22/08/1963","BRASILEIRA NATA"
